id,gameboard
227,"2,nil,4,nil,nil,nil,8,nil,nil,nil,nil,nil,3,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,5,nil,7,nil,nil,nil,6,nil,nil,nil,nil,nil,4,nil,2,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,5,nil,8,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,7,nil,"
228,"nil,2,nil,4,nil,nil,nil,nil,9,4,nil,nil,1,8,9,nil,nil,nil,nil,nil,nil,nil,6,2,nil,5,nil,nil,nil,nil,nil,nil,6,3,nil,nil,3,nil,nil,9,4,nil,5,nil,nil,nil,nil,nil,nil,nil,8,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,2,nil,nil,4,nil,nil,nil,9,6,4,nil,nil,nil,nil,nil,7,"
229,"6,nil,nil,9,nil,nil,4,nil,nil,nil,4,nil,nil,5,nil,nil,3,nil,nil,nil,8,nil,nil,6,nil,nil,5,5,nil,nil,7,nil,nil,3,nil,nil,nil,7,nil,nil,2,nil,nil,nil,nil,nil,nil,2,nil,nil,5,nil,nil,4,1,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,8,nil,nil,nil,6,nil,nil,2,nil,nil,1,"
230,"4,nil,nil,nil,nil,nil,8,nil,5,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,nil,8,nil,4,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,6,nil,3,nil,7,nil,5,nil,nil,2,nil,nil,nil,nil,nil,1,nil,4,nil,nil,nil,nil,nil,nil,"
231,"nil,nil,nil,nil,5,nil,nil,nil,1,1,nil,nil,nil,nil,nil,nil,7,nil,nil,6,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,9,nil,1,nil,3,nil,nil,nil,nil,nil,5,9,6,nil,2,nil,nil,8,nil,nil,6,2,nil,nil,7,nil,nil,7,nil,nil,nil,nil,nil,nil,3,nil,5,nil,7,nil,2,nil,nil,"
232,"9,nil,nil,7,nil,nil,3,nil,nil,nil,5,nil,nil,2,nil,nil,1,nil,nil,nil,7,nil,nil,nil,nil,nil,9,3,nil,nil,6,nil,nil,7,nil,nil,nil,6,nil,nil,5,nil,nil,3,nil,nil,nil,2,nil,nil,8,nil,nil,6,1,nil,nil,4,nil,nil,6,nil,nil,nil,4,nil,nil,6,nil,nil,8,nil,nil,nil,6,nil,nil,3,nil,nil,4,"
233,"nil,2,nil,8,nil,nil,nil,nil,5,1,nil,nil,nil,nil,nil,9,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,4,nil,nil,2,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,6,1,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,2,nil,5,nil,nil,4,3,nil,nil,nil,nil,nil,nil,nil,nil,"
234,"nil,2,nil,nil,5,nil,6,nil,8,nil,nil,nil,7,nil,nil,4,nil,nil,nil,nil,nil,1,nil,3,nil,nil,nil,nil,6,nil,nil,4,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,7,nil,nil,3,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,"
235,"nil,nil,3,nil,nil,nil,nil,nil,nil,4,nil,6,nil,nil,nil,nil,nil,nil,nil,8,nil,2,3,1,nil,nil,6,2,nil,nil,nil,9,nil,nil,7,1,5,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,4,nil,nil,nil,3,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,1,nil,6,8,nil,nil,7,"
236,"2,nil,nil,nil,9,nil,nil,nil,8,nil,nil,nil,4,nil,nil,7,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,3,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,2,nil,nil,nil,1,nil,nil,nil,nil,nil,5,nil,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,1,nil,nil,nil,nil,5,nil,8,nil,nil,nil,"
237,"nil,nil,nil,3,nil,nil,1,6,nil,nil,2,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,4,8,nil,2,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,9,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,7,4,nil,2,nil,3,nil,nil,nil,nil,nil,5,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,"
238,"nil,nil,1,nil,nil,nil,5,nil,nil,nil,nil,nil,2,nil,9,nil,nil,nil,nil,nil,nil,8,nil,nil,3,nil,nil,5,3,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,2,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,1,nil,nil,nil,8,9,4,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,"
239,"nil,nil,1,nil,nil,nil,8,nil,nil,nil,nil,nil,6,nil,4,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,7,2,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,5,nil,nil,9,nil,nil,nil,nil,nil,3,nil,6,nil,nil,nil,nil,nil,2,nil,1,nil,nil,nil,8,nil,nil,7,nil,nil,3,1,nil,nil,nil,nil,nil,nil,nil,"
240,"nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,4,3,nil,nil,nil,9,6,5,nil,nil,nil,nil,2,1,nil,nil,1,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,4,3,2,nil,nil,nil,nil,5,nil,nil,1,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,9,7,nil,nil,nil,8,nil,9,nil,6,8,nil,nil,nil,nil,"
241,"nil,nil,3,4,5,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,9,nil,3,1,nil,nil,nil,2,4,nil,nil,nil,7,nil,nil,nil,nil,nil,8,nil,nil,9,nil,nil,5,nil,nil,nil,nil,1,nil,nil,2,nil,nil,7,nil,nil,nil,nil,2,9,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,6,nil,4,"
242,"nil,nil,nil,3,nil,nil,1,8,nil,nil,2,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,4,7,nil,2,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,9,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,6,4,nil,2,nil,3,nil,nil,nil,nil,nil,5,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,"
243,"5,2,nil,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,1,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,8,nil,nil,6,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,1,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,2,nil,nil,nil,8,7,nil,nil,nil,nil,nil,"
244,"2,nil,nil,5,nil,nil,6,nil,nil,nil,9,nil,nil,nil,nil,nil,3,nil,nil,nil,1,nil,nil,9,nil,nil,4,4,nil,nil,9,nil,nil,7,nil,nil,nil,5,nil,nil,4,nil,nil,8,nil,nil,nil,7,nil,nil,1,nil,nil,6,nil,nil,nil,1,nil,nil,3,nil,nil,nil,2,nil,nil,7,nil,nil,9,nil,nil,nil,8,nil,nil,3,nil,nil,5,"
245,"6,nil,nil,nil,nil,nil,8,nil,3,nil,4,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,4,nil,7,nil,3,nil,nil,2,nil,nil,nil,nil,nil,1,nil,6,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,8,nil,6,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,"
246,"9,nil,4,nil,nil,5,nil,nil,nil,2,5,nil,6,nil,nil,1,nil,nil,3,1,nil,nil,nil,nil,nil,nil,8,nil,7,nil,nil,nil,9,nil,nil,nil,4,nil,nil,2,6,nil,nil,nil,nil,nil,nil,1,4,7,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,3,nil,nil,8,nil,6,nil,4,nil,nil,nil,nil,nil,9,nil,"
247,"nil,nil,9,nil,nil,6,3,nil,nil,nil,7,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,7,nil,nil,5,1,nil,nil,3,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,6,nil,8,4,nil,nil,nil,nil,1,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,2,nil,nil,nil,nil,9,nil,3,nil,nil,nil,4,5,nil,"
248,"nil,nil,2,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,8,nil,nil,8,nil,nil,1,6,nil,nil,nil,5,nil,nil,nil,nil,8,2,6,nil,nil,nil,nil,4,nil,7,nil,nil,7,nil,nil,8,nil,nil,nil,5,nil,nil,nil,1,6,7,nil,nil,nil,nil,3,nil,nil,nil,9,2,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,"
249,"nil,nil,nil,8,5,nil,nil,nil,nil,nil,nil,5,nil,nil,6,nil,1,nil,nil,6,nil,nil,nil,nil,nil,5,nil,nil,3,nil,nil,nil,nil,nil,nil,1,4,7,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,6,nil,9,nil,6,nil,3,8,nil,nil,nil,8,nil,nil,nil,1,nil,9,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,"
250,"nil,nil,nil,nil,nil,nil,6,8,9,4,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,2,6,nil,nil,nil,2,nil,nil,nil,6,nil,3,4,nil,nil,nil,4,9,nil,nil,8,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,7,nil,5,nil,nil,nil,nil,6,nil,8,3,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,"
251,"nil,5,nil,3,nil,7,nil,4,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,5,nil,8,nil,3,nil,6,1,nil,nil,nil,nil,8,nil,nil,5,nil,9,nil,6,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,6,nil,nil,nil,6,9,2,7,nil,nil,nil,nil,2,nil,nil,nil,9,nil,nil,"
252,"nil,2,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,4,1,nil,nil,nil,nil,nil,7,8,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,3,7,nil,nil,nil,nil,nil,6,nil,nil,4,1,2,nil,nil,nil,nil,1,nil,nil,7,4,nil,nil,5,nil,nil,8,nil,5,nil,nil,7,nil,nil,nil,nil,nil,nil,3,9,nil,nil,"
253,"nil,1,7,5,nil,nil,6,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,3,nil,6,nil,nil,nil,nil,5,nil,nil,8,nil,4,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,5,1,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,7,nil,nil,2,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,"
254,"2,nil,6,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,4,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,4,nil,nil,nil,nil,nil,nil,1,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,6,nil,nil,9,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,5,nil,nil,nil,1,nil,nil,nil,3,nil,"
255,"nil,2,nil,4,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,6,nil,nil,4,4,nil,nil,nil,nil,nil,9,1,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,7,nil,4,nil,nil,nil,2,7,nil,8,nil,3,nil,nil,nil,nil,nil,9,5,nil,1,nil,2,nil,5,nil,nil,nil,nil,2,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,"
256,"nil,2,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,7,nil,nil,nil,4,nil,nil,nil,nil,3,nil,9,nil,nil,nil,nil,8,nil,nil,6,2,nil,nil,nil,3,nil,nil,4,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,8,nil,6,4,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,"
257,"1,nil,nil,4,nil,8,nil,nil,nil,nil,5,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,6,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,5,9,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,8,nil,nil,nil,nil,1,6,nil,nil,nil,nil,nil,nil,nil,3,nil,9,nil,nil,2,nil,nil,nil,nil,"
258,"nil,2,nil,4,nil,nil,nil,nil,9,4,nil,nil,1,8,nil,nil,nil,nil,nil,nil,nil,nil,6,2,nil,5,nil,nil,nil,nil,nil,nil,6,3,nil,nil,3,nil,nil,9,4,nil,5,nil,nil,nil,nil,nil,nil,nil,8,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,2,nil,nil,4,nil,nil,nil,9,6,4,nil,nil,nil,nil,nil,7,"
259,"nil,2,nil,nil,nil,nil,4,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,8,nil,nil,7,nil,nil,nil,nil,nil,3,nil,nil,8,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,2,nil,5,4,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,5,nil,nil,nil,nil,9,3,nil,nil,nil,nil,nil,3,4,nil,nil,8,1,"
260,"nil,nil,8,nil,9,nil,1,nil,nil,nil,6,nil,5,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,3,nil,1,nil,7,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,4,nil,nil,nil,3,nil,nil,nil,5,nil,nil,nil,nil,2,nil,nil,nil,7,nil,nil,nil,3,nil,8,nil,2,nil,nil,7,nil,nil,nil,nil,4,"
261,"nil,nil,6,nil,nil,3,nil,nil,nil,nil,9,7,nil,nil,5,1,3,nil,nil,2,nil,nil,9,1,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,1,nil,nil,nil,nil,nil,9,nil,nil,nil,5,nil,nil,8,nil,nil,nil,nil,nil,3,nil,4,7,nil,nil,nil,nil,4,nil,1,6,nil,nil,5,"
262,"1,nil,nil,nil,nil,nil,9,nil,nil,nil,6,4,nil,nil,1,nil,7,nil,nil,7,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,3,nil,8,9,nil,nil,5,nil,nil,nil,nil,7,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,6,nil,7,nil,9,nil,nil,nil,nil,nil,4,nil,1,nil,nil,nil,nil,1,2,9,nil,3,nil,"
263,"nil,nil,nil,9,nil,nil,nil,6,1,2,nil,7,nil,nil,nil,3,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,5,4,nil,9,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,5,nil,nil,nil,9,nil,7,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,1,4,nil,3,nil,nil,nil,nil,nil,nil,nil,6,nil,1,nil,nil,nil,2,nil,nil,nil,"
264,"nil,nil,nil,3,nil,nil,1,8,nil,nil,2,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,4,7,nil,2,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,3,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,6,4,nil,2,nil,9,nil,nil,nil,nil,nil,5,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,"
265,"nil,nil,nil,nil,nil,7,nil,9,5,nil,nil,nil,nil,nil,1,nil,nil,nil,8,6,nil,nil,2,nil,nil,nil,nil,nil,2,nil,nil,7,3,nil,nil,8,5,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,3,nil,nil,4,9,nil,nil,3,nil,5,nil,nil,nil,4,1,7,2,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,"
266,"nil,2,3,7,nil,nil,nil,nil,6,8,nil,nil,nil,6,nil,5,9,nil,9,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,4,nil,9,7,nil,3,nil,7,nil,9,6,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,4,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,"
267,"2,4,nil,nil,nil,nil,6,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,7,nil,nil,4,1,9,nil,nil,nil,5,nil,nil,nil,nil,nil,3,nil,2,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,4,nil,6,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,"
268,"nil,nil,nil,nil,6,2,nil,9,nil,nil,nil,9,nil,nil,nil,nil,nil,5,2,nil,nil,nil,nil,nil,4,nil,1,nil,nil,nil,8,nil,nil,1,nil,6,nil,9,nil,5,nil,nil,nil,7,nil,1,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,7,6,nil,nil,nil,nil,8,3,nil,nil,nil,2,nil,6,nil,nil,nil,1,nil,nil,nil,3,nil,nil,nil,"
269,"3,8,nil,6,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,3,nil,5,1,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,3,nil,nil,1,nil,nil,6,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,1,7,nil,5,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,7,nil,3,2,"
270,"4,9,nil,nil,6,nil,nil,5,3,nil,nil,nil,nil,nil,nil,nil,7,nil,1,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,9,nil,nil,nil,nil,4,nil,1,nil,nil,nil,7,nil,nil,5,nil,8,nil,nil,3,nil,7,nil,8,nil,nil,nil,nil,1,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,4,nil,nil,"
271,"nil,2,nil,4,nil,nil,nil,nil,9,4,nil,nil,1,8,nil,nil,nil,nil,nil,nil,nil,3,6,nil,nil,5,nil,nil,nil,nil,nil,nil,6,3,nil,nil,3,nil,nil,9,4,nil,5,nil,nil,nil,nil,nil,nil,nil,8,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,8,nil,2,nil,nil,nil,nil,nil,nil,9,6,nil,nil,nil,nil,nil,nil,7,"
272,"nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,6,9,7,nil,nil,nil,nil,nil,2,nil,nil,nil,4,8,nil,2,nil,nil,nil,2,5,nil,1,nil,nil,nil,3,nil,nil,8,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,7,nil,nil,1,3,nil,5,nil,nil,9,nil,nil,2,nil,nil,nil,3,1,nil,nil,"
273,"6,nil,nil,nil,nil,3,8,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,7,nil,nil,9,5,nil,nil,nil,nil,nil,9,6,nil,1,8,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,4,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,2,nil,9,5,nil,nil,nil,1,nil,nil,6,nil,nil,2,nil,5,"
274,"nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,1,5,nil,nil,nil,9,nil,8,nil,nil,nil,7,1,6,nil,nil,nil,nil,2,nil,3,nil,nil,nil,nil,7,5,nil,nil,nil,4,nil,nil,nil,nil,9,nil,nil,nil,8,2,nil,1,nil,nil,nil,nil,nil,6,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,8,nil,5,nil,nil,nil,4,nil,"
275,"nil,nil,nil,2,nil,5,nil,nil,nil,nil,nil,nil,1,nil,nil,7,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,4,5,nil,1,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,3,nil,nil,nil,nil,6,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,2,5,nil,nil,nil,nil,nil,4,nil,8,nil,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,"
276,"1,2,nil,nil,nil,nil,nil,8,nil,4,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,9,nil,nil,3,5,nil,nil,nil,nil,nil,9,nil,8,nil,nil,nil,nil,7,nil,nil,2,nil,nil,5,nil,nil,nil,1,nil,nil,4,2,nil,nil,nil,nil,nil,nil,6,5,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,6,1,nil,nil,8,3,nil,nil,nil,nil,nil,"
277,"nil,2,6,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,9,7,nil,nil,nil,5,nil,nil,nil,nil,nil,2,8,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,6,nil,9,3,nil,nil,nil,nil,nil,4,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,"
278,"nil,nil,nil,9,nil,nil,nil,8,6,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,1,nil,2,nil,nil,nil,nil,nil,nil,4,7,nil,8,5,nil,nil,nil,9,nil,4,nil,nil,3,6,nil,nil,nil,nil,2,nil,nil,nil,nil,3,nil,nil,nil,nil,4,nil,6,9,nil,nil,7,nil,6,7,nil,nil,1,nil,4,nil,nil,"
279,"nil,nil,3,nil,4,nil,nil,1,nil,nil,nil,nil,1,9,2,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,7,nil,nil,4,nil,6,nil,nil,nil,nil,5,nil,nil,nil,3,4,nil,nil,2,nil,8,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,6,7,nil,nil,nil,nil,nil,nil,5,8,nil,2,9,nil,nil,nil,nil,3,nil,"
280,"1,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,2,nil,1,nil,nil,nil,nil,nil,3,nil,7,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,6,2,nil,nil,nil,nil,nil,nil,7,nil,8,5,9,3,nil,nil,nil,nil,nil,3,nil,nil,6,nil,nil,8,nil,nil,7,nil,nil,nil,nil,1,nil,nil,5,nil,nil,nil,nil,4,nil,7,nil,"
281,"nil,6,nil,5,nil,1,nil,9,nil,1,nil,nil,nil,9,nil,nil,5,3,9,nil,nil,nil,nil,7,nil,nil,nil,nil,4,nil,8,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,5,nil,8,nil,8,1,7,nil,5,nil,3,nil,nil,nil,nil,nil,5,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,6,nil,nil,8,nil,nil,nil,"
282,"2,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,3,nil,nil,nil,7,nil,nil,nil,nil,7,nil,nil,nil,nil,6,9,nil,5,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,8,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,5,nil,nil,nil,4,6,nil,nil,nil,nil,nil,nil,nil,3,nil,8,nil,nil,nil,nil,nil,"
283,"nil,nil,nil,2,nil,1,3,nil,nil,nil,7,nil,nil,nil,nil,nil,9,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,9,nil,nil,8,nil,8,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,3,nil,nil,2,nil,nil,9,nil,nil,nil,7,nil,nil,5,nil,nil,nil,1,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,"
284,"nil,4,7,nil,2,nil,nil,nil,nil,8,nil,nil,nil,nil,1,nil,nil,nil,nil,3,nil,nil,nil,nil,9,nil,2,nil,nil,nil,nil,nil,5,nil,nil,nil,6,nil,nil,8,1,nil,nil,5,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,3,nil,4,nil,nil,nil,9,nil,nil,nil,1,nil,4,nil,nil,2,7,nil,8,nil,nil,"
285,"nil,nil,nil,nil,8,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,5,nil,9,nil,nil,6,nil,1,nil,nil,nil,2,nil,6,nil,nil,4,nil,9,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,9,nil,nil,3,nil,6,4,nil,8,nil,5,nil,nil,nil,nil,6,nil,nil,nil,7,nil,8,nil,nil,nil,nil,2,3,nil,nil,nil,nil,nil,"
286,"2,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,4,nil,nil,nil,7,nil,nil,nil,nil,7,nil,nil,nil,nil,6,9,nil,5,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,3,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,5,nil,nil,nil,3,6,nil,nil,nil,nil,nil,nil,nil,4,nil,8,nil,nil,nil,nil,nil,"
287,"nil,2,7,nil,nil,4,6,nil,nil,8,nil,nil,nil,9,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,1,5,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,8,2,nil,nil,nil,3,nil,9,1,nil,nil,nil,nil,6,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,2,8,nil,7,nil,4,6,"
